"DATA_YEAR","ORI","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_TYPE_NAME","STATE_ABBR","STATE_NAME","DIVISION_NAME","COUNTY_NAME","REGION_NAME","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","OFFENSE_SUBCAT_ID","OFFENSE_NAME","OFFENSE_SUBCAT_NAME","ACTUAL_COUNT","UNFOUNDED_COUNT","CLEARED_COUNT","JUVENILE_CLEARED_COUNT"
2019,"WIMPD0000","Milwaukee","","City","WI","Wisconsin","East North Central","MILWAUKEE","Midwest","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",4,0,3,0
2019,"WIMPD0000","Milwaukee","","City","WI","Wisconsin","East North Central","MILWAUKEE","Midwest","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",5,0,4,0
2019,"WIMPD0000","Milwaukee","","City","WI","Wisconsin","East North Central","MILWAUKEE","Midwest","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",3,0,3,1
2019,"WIMPD0000","Milwaukee","","City","WI","Wisconsin","East North Central","MILWAUKEE","Midwest","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",5,0,1,0
2019,"WIMPD0000","Milwaukee","","City","WI","Wisconsin","East North Central","MILWAUKEE","Midwest","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",9,0,3,0
2019,"WIMPD0000","Milwaukee","","City","WI","Wisconsin","East North Central","MILWAUKEE","Midwest","1B","Cities from 500,000 thru 999,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2019,"WIMPD0000","Milwaukee","","City","WI","Wisconsin","East North Central","MILWAUKEE","Midwest","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",2,0,5,0
2017,"MOKPD0000","Kansas City","","City","MO","Missouri","West North Central","CASS; PLATTE; CLAY; JACKSON","Midwest","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",3,0,0,0
2017,"TX2210100","Abilene","","City","TX","Texas","West South Central","JONES; TAYLOR","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"TX2210100","Abilene","","City","TX","Texas","West South Central","JONES; TAYLOR","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",7,0,6,0
2020,"TX1230100","Beaumont","","City","TX","Texas","West South Central","JEFFERSON","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2020,"GA0690100","Gainesville","","City","GA","Georgia","South Atlantic","HALL","South","4","Cities from 25,000 thru 49,999",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2020,"TX1160300","Greenville","","City","TX","Texas","West South Central","HUNT","South","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2020,"GA0380000","Coweta","","County","GA","Georgia","South Atlantic","COWETA","South","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2020,"GA0380000","Coweta","","County","GA","Georgia","South Atlantic","COWETA","South","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2020,"GA0380000","Coweta","","County","GA","Georgia","South Atlantic","COWETA","South","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2020,"GA0380000","Coweta","","County","GA","Georgia","South Atlantic","COWETA","South","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2020,"GA0380000","Coweta","","County","GA","Georgia","South Atlantic","COWETA","South","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2020,"GA0310100","Clayton County Police Department","","County","GA","Georgia","South Atlantic","CLAYTON","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"MD0020200","Anne Arundel County Police Department","","County","MD","Maryland","South Atlantic","ANNE ARUNDEL","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",3,0,1,0
2020,"MD0140100","Howard County Police Department","","County","MD","Maryland","South Atlantic","HOWARD","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,1,0
2020,"GA0447100","Dunwoody ","","City","GA","Georgia","South Atlantic","DEKALB","South","4","Cities from 25,000 thru 49,999",82,"Human Trafficking","Involuntary Servitude",2,0,0,0
2020,"GA0447100","Dunwoody ","","City","GA","Georgia","South Atlantic","DEKALB","South","4","Cities from 25,000 thru 49,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2019,"MD0020200","Anne Arundel County Police Department","","County","MD","Maryland","South Atlantic","ANNE ARUNDEL","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"IL0820400","Caseyville","","City","IL","Illinois","East North Central","ST CLAIR","Midwest","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"CO0010100","Aurora","","City","CO","Colorado","Mountain","DOUGLAS; ADAMS; ARAPAHOE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"CO0010100","Aurora","","City","CO","Colorado","Mountain","DOUGLAS; ADAMS; ARAPAHOE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",3,0,0,0
2017,"CO0010100","Aurora","","City","CO","Colorado","Mountain","DOUGLAS; ADAMS; ARAPAHOE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"CO0010100","Aurora","","City","CO","Colorado","Mountain","DOUGLAS; ADAMS; ARAPAHOE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"CO0010100","Aurora","","City","CO","Colorado","Mountain","DOUGLAS; ADAMS; ARAPAHOE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,1,0
2019,"CO0010100","Aurora","","City","CO","Colorado","Mountain","DOUGLAS; ADAMS; ARAPAHOE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",4,0,2,0
2019,"CO0010100","Aurora","","City","CO","Colorado","Mountain","DOUGLAS; ADAMS; ARAPAHOE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2019,"CO0010100","Aurora","","City","CO","Colorado","Mountain","DOUGLAS; ADAMS; ARAPAHOE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2019,"CO0010100","Aurora","","City","CO","Colorado","Mountain","DOUGLAS; ADAMS; ARAPAHOE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2018,"KY1050100","Georgetown","","City","KY","Kentucky","East South Central","SCOTT","South","4","Cities from 25,000 thru 49,999",82,"Human Trafficking","Involuntary Servitude",8,0,0,0
2017,"KY1140100","Bowling Green","","City","KY","Kentucky","East South Central","WARREN","South","3","Cities from 50,000 thru 99,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2020,"WI0540200","Janesville","","City","WI","Wisconsin","East North Central","ROCK","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2020,"GA0310100","Clayton County Police Department","","County","GA","Georgia","South Atlantic","CLAYTON","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2020,"GA0310100","Clayton County Police Department","","County","GA","Georgia","South Atlantic","CLAYTON","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,1,0
2020,"GA0340000","Coffee","","County","GA","Georgia","South Atlantic","COFFEE","South","8B","Non-MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2013,"TNMPD0000","Memphis","","City","TN","Tennessee","East South Central","SHELBY","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2020,"MD0140100","Howard County Police Department","","County","MD","Maryland","South Atlantic","HOWARD","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2020,"WA0310600","Mountlake Terrace","","City","WA","Washington","Pacific","SNOHOMISH","West","5","Cities from 10,000 thru 24,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2017,"MA0120300","Brockton","","City","MA","Massachusetts","New England","PLYMOUTH","Northeast","3","Cities from 50,000 thru 99,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2019,"MA0120300","Brockton","","City","MA","Massachusetts","New England","PLYMOUTH","Northeast","3","Cities from 50,000 thru 99,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2020,"MN0620900","St. Paul","","City","MN","Minnesota","West North Central","RAMSEY","Midwest","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"WA0320400","Spokane","","City","WA","Washington","Pacific","SPOKANE","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2019,"WA0170700","Kent","","City","WA","Washington","Pacific","KING","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2020,"WVWSP5900","State Police:","Whitesville","State Police","WV","West Virginia","South Atlantic","BOONE","South","9D","MSA counties under 10,000",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2019,"WA0170700","Kent","","City","WA","Washington","Pacific","KING","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"MA0130400","Revere","","City","MA","Massachusetts","New England","SUFFOLK","Northeast","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"NC0740300","Greenville","","City","NC","North Carolina","South Atlantic","PITT","South","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"MI3913900","Kalamazoo","","County","MI","Michigan","East North Central","KALAMAZOO","Midwest","9A","MSA counties 100,000 or over",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2014,"AKAST0100","Alaska State Troopers","","State Police","AK","Alaska","Pacific","","West","8A","Non-MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2014,"ILCPD0000","Chicago","","City","IL","Illinois","East North Central","COOK","Midwest","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"IL0090200","Beardstown","","City","IL","Illinois","East North Central","CASS","Midwest","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2014,"MO0950000","St. Louis County Police Department","","County","MO","Missouri","West North Central","ST LOUIS","Midwest","9A","MSA counties 100,000 or over",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2014,"WY0230100","Newcastle","","City","WY","Wyoming","Mountain","WESTON","West","6","Cities from 2,500 thru 9,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2014,"AKAST0100","Alaska State Troopers","","State Police","AK","Alaska","Pacific","","West","8A","Non-MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"AZ0071500","Goodyear","","City","AZ","Arizona","Mountain","MARICOPA","West","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"AZ0072500","Scottsdale","","City","AZ","Arizona","Mountain","MARICOPA","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2014,"CO0030000","Arapahoe","","County","CO","Colorado","Mountain","ARAPAHOE","West","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2014,"CO0300000","Jefferson","","County","CO","Colorado","Mountain","JEFFERSON","West","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"ILCPD0000","Chicago","","City","IL","Illinois","East North Central","COOK","Midwest","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"IL0165N00","Union Pacific Railroad:","Cook County","Other","IL","Illinois","East North Central","COOK","Midwest","9D","MSA counties under 10,000",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2014,"MT0250100","Helena","","City","MT","Montana","Mountain","LEWIS AND CLARK","West","4","Cities from 25,000 thru 49,999",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2014,"OK0550600","Oklahoma City","","City","OK","Oklahoma","West South Central","CANADIAN; CLEVELAND; OKLAHOMA","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",3,0,2,0
2014,"IL0220600","Downers Grove","","City","IL","Illinois","East North Central","DUPAGE","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"OK0550600","Oklahoma City","","City","OK","Oklahoma","West South Central","CANADIAN; CLEVELAND; OKLAHOMA","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2014,"TXHPD0000","Houston","","City","TX","Texas","West South Central","MONTGOMERY; FORT BEND; HARRIS","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"TXSPD0000","San Antonio","","City","TX","Texas","West South Central","MEDINA; BEXAR","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2015,"TXDPD0000","Dallas","","City","TX","Texas","West South Central","DENTON; COLLIN; DALLAS","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",4,0,1,0
2015,"TXSPD0000","San Antonio","","City","TX","Texas","West South Central","MEDINA; BEXAR","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"WA0030100","Kennewick","","City","WA","Washington","Pacific","BENTON","West","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"AR0600300","North Little Rock","","City","AR","Arkansas","West South Central","PULASKI","South","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2015,"AR0720100","Fayetteville","","City","AR","Arkansas","West South Central","WASHINGTON","South","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2015,"CO0030000","Arapahoe","","County","CO","Colorado","Mountain","ARAPAHOE","West","9B","MSA counties from 25,000 thru 99,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2015,"MD0140100","Howard County Police Department","","County","MD","Maryland","South Atlantic","HOWARD","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"MA0091100","Cambridge","","City","MA","Massachusetts","New England","MIDDLESEX","Northeast","2","Cities from 100,000 thru 249,999",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2015,"MN0020400","Columbia Heights","","City","MN","Minnesota","West North Central","ANOKA","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2015,"MN0040100","Bemidji","","City","MN","Minnesota","West North Central","BELTRAMI","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2015,"MN0550100","Rochester","","City","MN","Minnesota","West North Central","OLMSTED","Midwest","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2015,"MN0620800","Roseville","","City","MN","Minnesota","West North Central","RAMSEY","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2015,"MN0690600","Duluth","","City","MN","Minnesota","West North Central","ST LOUIS","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",3,0,2,0
2014,"TX2450000","Willacy","","County","TX","Texas","West South Central","WILLACY","South","8D","Non-MSA counties under 10,000",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2015,"TX2270100","Austin","","City","TX","Texas","West South Central","WILLIAMSON; TRAVIS","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2015,"TX2270100","Austin","","City","TX","Texas","West South Central","WILLIAMSON; TRAVIS","South","1B","Cities from 500,000 thru 999,999",82,"Human Trafficking","Involuntary Servitude",5,3,2,0
2015,"HI0020000","Honolulu","","City","HI","Hawaii","Pacific","HONOLULU","West","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"AR0720100","Fayetteville","","City","AR","Arkansas","West South Central","WASHINGTON","South","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"CO0010100","Aurora","","City","CO","Colorado","Mountain","DOUGLAS; ADAMS; ARAPAHOE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",4,0,0,0
